system_time_iso,frame_number,num_tlvs,tlv_types_hex,vital_count,total_packet_len
2026-06-02T15:52:23.180,180,4,0x3fc;0x3f2;0x3f3;0x3fd,0,243
2026-06-02T15:52:23.383,181,4,0x3fc;0x3f2;0x3f3;0x3fd,0,372
2026-06-02T15:52:23.383,182,4,0x3fc;0x3f2;0x3f3;0x3fd,0,260
2026-06-02T15:52:23.383,183,4,0x3fc;0x3f2;0x3f3;0x3fd,0,244
2026-06-02T15:52:23.585,184,4,0x3fc;0x3f2;0x3f3;0x3fd,0,236
2026-06-02T15:52:23.585,185,4,0x3fc;0x3f2;0x3f3;0x3fd,0,283
2026-06-02T15:52:23.787,186,4,0x3fc;0x3f2;0x3f3;0x3fd,0,665
2026-06-02T15:52:23.787,187,4,0x3fc;0x3f2;0x3f3;0x3fd,0,608
2026-06-02T15:52:23.990,188,4,0x3fc;0x3f2;0x3f3;0x3fd,0,339
2026-06-02T15:52:23.990,189,4,0x3fc;0x3f2;0x3f3;0x3fd,0,243
2026-06-02T15:52:23.990,190,4,0x3fc;0x3f2;0x3f3;0x3fd,0,235
2026-06-02T15:52:24.194,191,3,0x3f2;0x3f3;0x3fd,0,183
2026-06-02T15:52:24.410,192,3,0x3f2;0x3fd;0x410,1,316
2026-06-02T15:52:24.411,193,3,0x3fc;0x3f2;0x3fd,0,240
2026-06-02T15:52:24.411,194,4,0x3fc;0x3f2;0x3f3;0x3fd,0,237
2026-06-02T15:52:24.614,195,4,0x3fc;0x3f2;0x3f3;0x3fd,0,235
2026-06-02T15:52:24.614,196,4,0x3fc;0x3f2;0x3f3;0x3fd,0,235
2026-06-02T15:52:24.817,197,4,0x3fc;0x3f2;0x3f3;0x3fd,0,243
2026-06-02T15:52:24.817,198,4,0x3fc;0x3f2;0x3f3;0x3fd,0,252
2026-06-02T15:52:24.817,199,4,0x3fc;0x3f2;0x3f3;0x3fd,0,245
2026-06-02T15:52:25.020,200,4,0x3fc;0x3f2;0x3f3;0x3fd,0,244
2026-06-02T15:52:25.020,201,4,0x3fc;0x3f2;0x3f3;0x3fd,0,236
2026-06-02T15:52:25.221,202,4,0x3fc;0x3f2;0x3f3;0x3fd,0,427
2026-06-02T15:52:25.221,203,4,0x3fc;0x3f2;0x3f3;0x3fd,0,267
2026-06-02T15:52:25.425,204,4,0x3fc;0x3f2;0x3f3;0x3fd,0,244
2026-06-02T15:52:25.425,205,4,0x3fc;0x3f2;0x3f3;0x3fd,0,244
2026-06-02T15:52:25.628,206,4,0x3fc;0x3f2;0x3f3;0x3fd,0,236
2026-06-02T15:52:25.628,207,4,0x3fc;0x3f2;0x3f3;0x3fd,0,235
2026-06-02T15:52:25.829,208,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,379
2026-06-02T15:52:25.830,209,4,0x3fc;0x3f2;0x3f3;0x3fd,0,227
2026-06-02T15:52:25.830,210,4,0x3fc;0x3f2;0x3f3;0x3fd,0,218
2026-06-02T15:52:26.031,211,4,0x3fc;0x3f2;0x3f3;0x3fd,0,225
2026-06-02T15:52:26.031,212,4,0x3fc;0x3f2;0x3f3;0x3fd,0,218
2026-06-02T15:52:26.233,213,4,0x3fc;0x3f2;0x3f3;0x3fd,0,225
2026-06-02T15:52:26.233,214,4,0x3fc;0x3f2;0x3f3;0x3fd,0,234
2026-06-02T15:52:26.435,215,4,0x3fc;0x3f2;0x3f3;0x3fd,0,243
2026-06-02T15:52:26.435,216,4,0x3fc;0x3f2;0x3f3;0x3fd,0,236
2026-06-02T15:52:26.435,217,4,0x3fc;0x3f2;0x3f3;0x3fd,0,227
2026-06-02T15:52:26.638,218,4,0x3fc;0x3f2;0x3f3;0x3fd,0,218
2026-06-02T15:52:26.638,219,4,0x3fc;0x3f2;0x3f3;0x3fd,0,225
2026-06-02T15:52:26.840,220,4,0x3fc;0x3f2;0x3f3;0x3fd,0,226
2026-06-02T15:52:26.840,221,4,0x3fc;0x3f2;0x3f3;0x3fd,0,218
2026-06-02T15:52:27.042,222,4,0x3fc;0x3f2;0x3f3;0x3fd,0,225
2026-06-02T15:52:27.042,223,4,0x3fc;0x3f2;0x3f3;0x3fd,0,506
2026-06-02T15:52:27.244,224,5,0x3fc;0x3f2;0x3f3;0x3fd;0x410,1,685
2026-06-02T15:52:27.244,225,4,0x3fc;0x3f2;0x3f3;0x3fd,0,261
2026-06-02T15:52:27.244,226,4,0x3fc;0x3f2;0x3f3;0x3fd,0,234
2026-06-02T15:52:27.446,227,4,0x3fc;0x3f2;0x3f3;0x3fd,0,235
2026-06-02T15:52:27.446,228,4,0x3fc;0x3f2;0x3f3;0x3fd,0,219
2026-06-02T15:52:27.650,229,4,0x3fc;0x3f2;0x3f3;0x3fd,0,225
2026-06-02T15:52:27.650,230,4,0x3fc;0x3f2;0x3f3;0x3fd,0,226
