system_time_iso,elapsed_s,frame_number,target_id,range_bin,breathing_deviation,heart_rate_raw_bpm,breathing_rate_raw_bpm,heart_rate_filtered_bpm,breathing_rate_filtered_bpm,filter_valid,filter_reason,parser_variant,tlv_length,heart_circular_buffer_json,breath_circular_buffer_json
2026-06-02T15:12:04.197,48.730,560,0,9,0.014625,68.638,20.089,68.619,12.559,0,br_jump_10.04_to_20.09,u16_id_range_primary,136,"[-0.01120875875155131,-0.3009937862555186,-0.5200636843840282,0.08289106090863546,0.3962137838204702,0.13752619822820028,0.33198644121487936,0.22898645599683126,-0.5318025211493175,-0.4282416860262553,-0.057479725281397505,0.035460545619328813,0.3533878167470296,0.30268333752950033,-0.019345478216807047]","[-0.14763279855251313,-0.16179213523864747,-0.12016206085681916,-0.049198439717292784,-0.0451272040605545,-0.09569977819919587,-0.08452891409397126,-0.09486817419528962,-0.05245362818241119,0.011030802130699159,0.0682206243276596,0.09193004071712493,0.15172863900661468,0.19768000543117523,0.33087302148342135]"
2026-06-02T15:12:05.612,50.144,576,0,16,0.025588,55.245,11.719,68.619,12.559,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.12969932158788045,0.30493879516919453,0.2004185934861501,-0.5367736200491587,-0.4182787815729777,-0.08122521440188091,-0.004128573338190715,0.33931559522946675,0.3007165213425954,-0.02852576772371928,-0.23234063188234966,-0.384309587876002,-0.009306726853052776,0.3350400646527608,0.08476001222928364]","[-0.2289032777150472,-0.21584437688191732,-0.230817182858785,-0.1901382048924764,-0.1270336945851644,-0.06997094949086508,-0.04506657918294271,0.015196935335795081,0.06149984995524088,0.19492067495981852,0.23157020012537638,0.24219854275385538,0.19164942304293314,0.12331043283144633,0.04742820660273234]"
2026-06-02T15:12:07.027,51.560,592,0,16,0.058425,55.245,11.719,68.619,12.559,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.8946825819710891,-0.14258122021953265,0.8836289090414842,0.6433275384207566,0.02145696108539899,-0.22835325772563617,-0.480973686526219,-0.17444082672397296,0.279887650658687,0.1820394737025102,-0.014363731692234675,0.006093819191058477,0.007214546700318654,-0.06256527776519458,-0.02568831617633502]","[-0.34427969853083296,-0.21170323292414348,-0.05801456371943156,0.058087654908498126,0.23460061152776082,0.2891003568967183,0.3001797874768575,0.23151464064915975,0.13571698268254598,0.029369839032491046,-0.052978328863779706,-0.10589294830958049,-0.14074390331904094,-0.15686421791712443,-0.20809297959009807]"
2026-06-02T15:12:08.459,52.992,608,0,16,0.057082,55.245,11.719,68.619,12.559,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.1873761591811975,-0.43980507825811704,-0.13324214791258177,0.31610713625947634,0.22159132088224093,0.032343682895104094,0.04797317186991374,0.0426084669927756,-0.023798438658316927,0.0168962004284064,0.08973289007941881,0.23903335357705752,0.07575769449273745,-0.24179850791891416,-0.05602358554800351]","[0.35067113041877745,0.3623897612094879,0.29377959966659545,0.19745035767555236,0.09063549637794494,0.008352953195571888,-0.04430131316184999,-0.0788265883922577,-0.09449068903923036,-0.14607493281364442,-0.18619052767753602,-0.17585877776145936,-0.17426697611808778,-0.19504920840263368,-0.20822028517723085]"
2026-06-02T15:12:10.075,54.607,624,0,16,0.056441,53.571,11.719,66.149,12.421,1,ok,u16_id_range_primary,136,"[-0.010329033558567366,0.0023894018183151875,0.0009874297926823292,-0.06467245084544022,-0.026317033295830093,0.04709941583375136,0.19702033388117948,0.03296129095057646,-0.28283669364949066,-0.09703536642094453,0.2911034046361844,0.08831140088538329,-0.09749143136044343,-0.012985659142335257,-0.06820500952502091]","[0.1682681401570638,0.11540621121724447,0.08076852162679037,0.06501763661702474,0.013806994756062825,-0.025906864802042642,-0.015611473719278972,-0.014053050676981609,-0.035097424189249674,-0.04857224623362223,-0.05607122580210368,-0.07536679903666178,-0.0447140375773112,-0.06518882910410563,-0.06268555323282878]"
2026-06-02T15:12:11.493,56.026,640,0,12,0.055482,53.571,11.719,66.149,12.421,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.02813372438152631,0.1810800996919473,0.0140372929473718,-0.30104346896211304,-0.11389430190126101,0.2729736683269342,0.07023960029085477,-0.12130578185121219,-0.03591190228859584,-0.07630139167110125,0.03354257767399152,0.07768670891722043,-0.01814259911576907,-0.05847494627038638,0.04738071983059247]","[0.038962451616923015,0.049654452006022136,0.051381794611612956,0.029494134585062663,0.014934150377909343,0.007068363825480144,-0.011505635579427083,0.017585364977518718,-0.0024705251057942704,0.0007433573404947921,-0.019942315419514973,-0.025033028920491536,-0.05599501927693685,-0.055050583680470784,-0.039826961358388265]"
2026-06-02T15:12:12.910,57.443,656,0,12,0.014579,58.593,11.719,66.149,12.421,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.24066700438658395,0.05936500827471415,-0.12348227550586065,-0.03330381189783414,-0.05870777343710264,0.027031027028958002,0.04366258184115092,-0.04129328926404317,-0.0694328581293424,0.0372791255513827,-0.0881832500298818,-0.08768248160680135,0.018642921249071756,0.02076761449376742,0.05467045704523722]","[0.0054023408641417844,-0.008068249250451721,0.022162392114599548,0.0062780523051818235,0.013684704278906189,-0.0035394883404175417,-0.004865483070413269,-0.034572467828790344,-0.030979872370759644,-0.012952358151475586,0.0029606291403373106,0.037161500503619514,0.03262364429732164,-0.00040451871852079796,-0.02489082577327887]"
2026-06-02T15:12:14.355,58.888,672,0,12,0.042355,58.593,6.696,66.149,12.421,0,transient_bin_jump_gating,u16_id_range_primary,136,"[0.08061482657988867,0.05525499482949575,-0.05421460519234339,-0.2241747165719668,0.4178014909227689,0.4611621414621671,-0.5491749132672946,-0.6534053171674411,0.24408923735221227,0.5977097665270169,0.33509003271659216,-0.039726444582144416,-0.33510256657997767,-0.3674066151181857,0.031482688089211786]","[0.0033662219842275007,-0.0006654361883799212,-0.12288487950960794,-0.2973579267660777,-0.33244163791338605,-0.28351683417956036,-0.16712153951327005,-0.06621004144350687,0.0010496278603871687,0.061014523108800255,0.15295027693112692,0.24377511938412985,0.3181698222955068,0.276333620150884,0.2135390837987264]"
2026-06-02T15:12:15.770,60.303,688,0,12,0.038271,56.919,8.370,64.784,11.822,1,ok,u16_id_range_primary,136,"[0.45181313852469124,-0.5693472852309545,-0.6497960319121678,0.26440248588720955,0.5834755669037501,0.3188937077919642,-0.040909849603970844,-0.3503165473540624,-0.37722691198190056,0.043034471074740094,0.5271257529656093,0.24017301897207896,-0.3211466004451116,-0.12353213926156362,0.0033572236696879053]","[-0.40771473745505016,-0.2937591503063838,-0.193536443511645,-0.12884728411833446,-0.06983928183714548,0.024445371826489773,0.11784430046876272,0.1939360072215398,0.15217502613862355,0.0885200967391332,0.05633653899033865,0.030167581637700405,0.0716058780749639,0.13377697964509327,0.2248891164859136]"
2026-06-02T15:12:17.183,61.715,704,0,12,0.034247,56.919,8.370,64.190,11.561,1,ok,u16_id_range_primary,136,"[0.2798495888710022,-0.06907153129577637,-0.3827887177467346,-0.4073284864425659,0.020107686519622803,0.49899739027023315,0.20601379871368408,-0.3542439043521881,-0.15576106309890747,-0.024196133017539978,-0.04762670397758484,0.022783517837524414,0.12895813584327698,0.09964388608932495,0.18466253578662872]","[-0.07781955202420551,0.01708725492159527,0.09401443998018902,0.053278837601343804,-0.00991332133611042,-0.04131768246491749,-0.06724904080231983,-0.02583872874577839,0.03511223594347637,0.12698868314425152,0.1764182190100352,0.16912511388460796,0.03133419553438824,-0.15323134859402973,-0.32798930605252585]"
