system_time_iso,elapsed_s,frame_number,target_id,range_bin,breathing_deviation,heart_rate_raw_bpm,breathing_rate_raw_bpm,heart_rate_filtered_bpm,breathing_rate_filtered_bpm,filter_valid,filter_reason,parser_variant,tlv_length,heart_circular_buffer_json,breath_circular_buffer_json
2026-06-02T14:49:13.428,15.531,192,0,32,0.018110,61.942,13.393,62.937,10.731,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.6456583390633265,-0.07156797746817271,0.5794031967719396,0.32097703715165454,-0.37984847525755566,-0.4060426304737727,0.39590564866860706,0.12718558808167776,-0.4823772559563319,-0.1819340536991755,0.06461197634538014,0.020507459839185078,0.12748955686887106,0.18501481910546622,0.34633344908555347]","[0.022098431984583534,-0.027874608834584556,-0.04795085390408834,-0.008177896340688072,-0.12343802054723105,-0.17532302935918173,-0.17493321498235068,-0.15391399463017783,-0.03049351771672567,0.10231826702753702,0.20655677715937296,0.2542966405550639,0.12569687763849893,0.01537750164667765,0.01576064030329386]"
2026-06-02T14:49:14.859,16.963,208,0,32,0.082830,61.942,13.393,62.730,11.285,1,ok,u16_id_range_primary,136,"[0.0889628807703654,0.2589976022640864,-0.6499588360389074,-0.4636404981215795,0.4465121159950892,0.30601908067862194,-0.10200573702653248,0.014026505748430888,-0.003531443079312642,0.09861649374167125,-0.133984970053037,-0.8064802159865697,-0.8368791808684667,0.5812388191620509,1.2021073828140894]","[-0.7632756253083547,-0.7149760146935781,-0.5944499393304189,-0.3501431365807851,-0.09861892660458882,0.103975115219752,0.22104602853457134,0.14042550126711528,0.04938941995302836,0.05082231561342875,0.25229650537172954,0.385969219605128,0.4544324258963267,0.45763855973879497,0.40546855131785076]"
2026-06-02T14:49:16.489,18.592,224,0,32,0.078131,63.616,16.741,62.912,12.405,1,ok,u16_id_range_primary,136,"[0.3805810240407785,0.06591828813155493,0.20776701246698698,0.17148706590135893,0.21060282265146574,-0.07185965503255526,-0.7605547281603019,-0.7855672212938468,0.6541575816770394,1.3115696338315805,0.32459003006418546,-0.5172617408136527,-0.2084170254568259,-0.08945482696096102,-0.893558261046807]","[-0.012408300240834558,0.07533736626307169,-0.02975802024205526,-0.1443713148434957,-0.1614628275235494,0.025260047117869056,0.14951653877894083,0.2119017998377482,0.2110926071802775,0.15613974730173746,0.06951899925867716,-0.08419613440831503,-0.035182996590932214,-0.1084237535794576,-0.3229637583096822]"
2026-06-02T14:49:17.738,19.842,240,0,32,0.086241,50.223,6.696,62.912,12.405,0,br_jump_16.74_to_6.70,u16_id_range_primary,136,"[0.6873940666516621,-0.8762865821520488,-1.2901283065478006,0.475079341729482,1.3327584703763327,0.3914725621541341,-0.335833744208018,-0.02297295729319255,-0.050122157732645674,-0.9631266156832378,0.09707693656285604,1.563322110970815,0.3128802021344503,-1.1419238607088724,-0.17958946625391642]","[0.3561293601989746,0.37613837122917176,0.35302786231040956,0.29206029772758485,0.2035277307033539,0.10781506896018982,-0.038670974969863894,0.030299943685531613,-0.014821249246597293,-0.2052089750766754,-0.34474321007728576,-0.3452041923999786,-0.3290023386478424,-0.2710473120212555,-0.17030038237571715]"
2026-06-02T14:49:19.374,21.478,256,0,32,0.053904,50.223,15.067,60.332,12.946,1,ok,u16_id_range_primary,136,"[0.296442075073719,-0.354126350581646,0.010748369991779326,-0.015309648215770723,-0.9660028383135796,0.07094333916902543,1.5018237665295602,0.209253890812397,-1.2068367168307303,-0.18009551018476486,0.5312125518918037,-0.026145854592323305,0.20564810782670975,0.42683435827493665,-0.5043895408511162]","[0.17094953854878744,0.04109295209248861,0.12256368001302084,0.08616693814595541,-0.10174957911173502,-0.23233608404795328,-0.22786323229471842,-0.2087023357550303,-0.1487082044283549,-0.04413713018099467,-0.01305002967516581,0.005548467238744102,0.10632099707921347,0.2193473925193151,0.22455662985642752]"
2026-06-02T14:49:20.790,22.894,272,0,32,0.073418,53.571,6.696,58.965,11.683,1,ok,u16_id_range_primary,136,"[0.077532825867335,1.5042563060919443,0.1531236747900645,-1.3024438043435416,-0.27983659704526265,0.39140790502230327,-0.18258296151955922,0.11228619317213694,0.3745958189169566,-0.5929481407006582,-0.6435520072778066,0.42838507692019145,0.45621853868166606,-0.21980834205945332,-0.2766344865163167]","[-0.11280477494001388,-0.13068366497755052,-0.13301632255315782,-0.0911253735423088,0.0026276327669620507,0.020988471060991287,0.028848226368427276,0.12609546929597854,0.2354436472058296,0.23663210421800612,0.18861746340990065,0.06870042830705643,-0.060520653426647184,-0.17377824038267137,-0.20602441281080247]"
2026-06-02T14:49:22.213,24.317,288,0,32,0.082438,55.245,6.696,58.216,10.679,1,ok,u16_id_range_primary,136,"[0.6023020250101884,-0.706682791064183,-0.1916279690961043,0.9903768402834733,-0.1641553538540999,-0.9367925422887008,0.14867324655254682,0.5186181170245011,-0.0785952108601729,-0.1395453485349814,-0.014047623674074809,-0.12931465084354082,-0.11520733411113421,0.01603738491733869,0.1999612105389436]","[0.4224526435136795,0.46854449808597565,0.5125476270914078,0.5115643292665482,0.3834269791841507,0.2122795134782791,-0.016293808817863464,-0.2258325070142746,-0.3874111622571945,-0.44159798324108124,-0.44116775691509247,-0.35106615722179413,-0.2629541605710983,-0.22294868528842926,-0.1615433692932129]"
2026-06-02T14:49:23.660,25.764,304,0,32,0.098021,56.919,18.415,58.216,10.679,0,br_jump_6.70_to_18.42,u16_id_range_primary,136,"[-0.9000153914093971,0.22495438903570175,0.599952720105648,0.008212082087993622,-0.061757706105709076,0.03289520740509033,-0.08425462990999222,-0.04798256605863571,0.090687595307827,0.26456930488348007,0.28612304478883743,0.0055490657687187195,-0.2842162624001503,-0.1160442903637886,-0.018672563135623932]","[0.4136462425192197,0.17782881011565527,-0.039340713123480475,-0.20453069458405176,-0.26106117020050684,-0.2598258043328921,-0.16881189594666163,-0.07749328861633936,-0.03298721561829249,0.03173253585894903,0.09251098980506262,0.132656200726827,0.17240988363822302,0.09885986795028051,-0.07559374819199244]"
2026-06-02T14:49:25.076,27.180,320,0,32,0.134541,68.638,15.067,60.310,11.560,1,ok,u16_id_range_primary,136,"[-0.007555327316125234,-0.11634916340311369,-0.037004458655913675,0.09787919844190279,0.22358028317491213,0.23737616563836733,-0.01783503865202268,-0.2994885024925073,-0.14160810684164366,-0.04511057113607725,0.4698355915645758,0.596312743673722,-0.5674872574706872,-0.7489832816024621,0.3564377250770728]","[-0.23451643486817678,-0.14666169186433156,-0.054302268226941425,-0.006780140598615009,0.0592121551434199,0.11988846162954966,0.15993580917517344,0.1983161489168803,0.12641093830267588,-0.04813974400361379,-0.06992702980836232,-0.04167299767335256,-0.0010963012774785341,-0.013183884819348651,-0.047483020027478534]"
2026-06-02T14:49:27.910,30.014,352,0,32,0.192890,50.223,8.370,58.287,10.920,1,ok,u16_id_range_primary,136,"[0.5835608065128326,-0.3316294729709625,-0.7176162779331208,0.4340107262134552,0.9874314486980438,0.1147023856639862,-0.4871969997882843,-0.9803540885448456,-0.4212269365787506,1.0360023200511932,0.6632176458835601,-0.5420563399791718,-0.5093580961227417,-0.023398536443710326,0.19391141533851625]","[-0.3669918457667033,0.034276159604390455,0.27995744546254475,0.399993093808492,0.38072720368703206,0.4197161515553792,0.4055728038152059,0.14913049538930256,-0.07204851309458415,-0.2397107760111491,-0.3025811592737834,-0.28096028963724773,-0.23475393454233806,-0.278168527285258,-0.2941583077112834]"
2026-06-02T14:49:29.383,31.487,368,0,32,0.165781,55.245,8.370,57.677,10.410,1,ok,u16_id_range_primary,136,"[0.10145567754904429,-0.5093411912520727,-0.3580555429061254,-0.09748668571313222,0.37476750115553537,0.2558525244394938,-0.07668383022149404,0.014852229754130045,0.14267993370691934,0.25483514765898385,0.4143021593491236,0.00624536375204722,-0.5507028212149938,-0.4636746754248937,0.49095420936743417]","[0.4085662990808487,0.263791087269783,-0.012479212880134594,-0.17765272855758668,-0.24888636618852616,-0.2044780895113945,-0.08476668298244477,0.040199312567710865,0.04686898291110991,0.05738455355167388,0.05541390478610991,0.11787265837192534,0.06173807680606841,-0.07975095212459565,-0.2438208431005478]"
2026-06-02T14:49:30.812,32.916,384,0,32,0.120033,53.571,8.370,56.855,10.001,1,ok,u16_id_range_primary,136,"[0.21833047568798064,-0.12847704887390138,-0.03543519675731659,0.10144284665584564,0.21057969629764556,0.37318973541259765,-0.01733331084251404,-0.5878882825374603,-0.5239547312259674,0.44402416348457335,0.7901034533977509,0.12470986247062683,-0.22331674098968507,-0.34993250370025636,-0.39604241847991944]","[-0.09325470129648844,0.028507544596989953,0.15543718536694845,0.16590793331464132,0.17560149629910787,0.17386187513669332,0.23805571993192037,0.18353129824002584,0.042215599616368615,-0.12097190419832865,-0.2787406305472056,-0.3285407880942027,-0.23284839193026224,-0.11431931058565775,0.00555707414944967]"
2026-06-02T14:49:32.226,34.330,400,0,32,0.106680,50.223,8.370,55.528,9.675,1,ok,u16_id_range_primary,136,"[0.7450125177701314,-1.0032216350237528,-1.3217639962832133,0.0025293787320454916,1.0456010063489278,0.8063306172688802,-0.012459043661753336,-0.3803415338198344,-0.60136825243632,-0.5369412938753764,0.0927567442258199,0.6841111739476522,0.338782544930776,-0.03369677464167277,0.17466854651769]","[-0.12394047578175862,0.05785361627737681,0.12098670701185862,0.0772446463505427,-0.012335651119550067,-0.12244283457597097,-0.15071963568528493,-0.061061136921246845,0.03887141446272532,0.13614023427168528,0.16952026585737864,0.1619309256474177,0.00645054082075755,-0.11480986376603444,-0.18368875284989675]"
2026-06-02T14:49:33.641,35.745,416,0,32,0.135146,50.223,6.696,54.466,9.079,1,ok,u16_id_range_primary,136,"[0.5470280925432841,-0.04779198964436849,-0.3005632778008779,-0.4449181874593099,-0.42572173674901326,0.09047362009684246,0.5708325187365214,0.20952409307161968,-0.1483466645081838,0.07581424514452617,-0.3081182559331258,-0.7679336984952291,-0.06112286647160848,0.6072177569071452,0.40362635056177776]","[-0.15607513586680094,-0.1887133280436198,-0.08305324713389078,0.044639929135640466,0.1754796346028646,0.24243698914845785,0.26296804745992025,0.14289937814076742,0.04439531167348226,-0.006046191851298011,-0.04681862990061442,-0.10040809313456217,-0.16057528654734293,-0.1614121953646342,-0.009717182318369544]"
2026-06-02T14:49:35.075,37.179,432,0,32,0.125695,50.223,10.045,53.617,9.272,1,ok,u16_id_range_primary,136,"[0.15837688048680623,0.4316565175851186,0.09993199308713277,-0.20914857784907023,0.008593507607777912,-0.3183687547842662,-0.7100670556227366,0.011499621470769245,0.637502767642339,0.38165179689725237,-0.19400986234347026,-0.6423945049444835,-0.35257109204928083,0.32276911338170367,0.3745776494344075]","[0.0075637171665827434,0.05923867921034495,-0.02986847658952077,-0.10125427742799123,-0.1265989770491918,-0.148610853155454,-0.1890779068072637,-0.23793063362439473,-0.22958570023377736,-0.06826864977677663,0.11151636342207591,0.25349540213743843,0.28347519735495247,0.27869103054205574,0.1372150848309199]"
2026-06-02T14:49:36.506,38.610,448,0,32,0.076599,68.638,8.370,56.622,9.092,1,ok,u16_id_range_primary,136,"[-0.2497143271068732,-0.6563801291088264,0.07775901531179746,0.7172537324329217,0.4594516632457574,-0.09986938262979189,-0.5473002913097541,-0.2759626033405463,0.3980576572318872,0.45223273610075315,-0.02653149987260501,-0.07205263997117678,-0.09813424671689669,0.029919198652108507,-0.10872888291875521]","[-0.08506365517775218,-0.12890090445677438,-0.17819236616293588,-0.17351226905981698,-0.01543781558672587,0.1616461088260015,0.2996192385752996,0.32658303876717887,0.32014338274796805,0.17923919459184012,0.07358692189057668,-0.1173131654659907,-0.2164519021908442,-0.21392964224020639,-0.23201616505781808]"
2026-06-02T14:49:37.924,40.028,464,0,32,0.068696,68.638,11.719,59.026,9.617,1,ok,u16_id_range_primary,136,"[-0.08863208778202533,-0.5268803644925356,-0.26518766172230246,0.4064595889300108,0.4556018006056547,-0.03436912186443806,-0.07520876415073871,-0.08902181275188922,0.03643365427851677,-0.1036506850272417,-0.20852417834103107,0.3629833053797483,0.47989409081637857,-0.2199633229523897,-0.12993444092571735]","[0.16026318271954854,0.2952929159005483,0.3198599835236867,0.3128886838754018,0.17204755743344624,0.06659311254819235,-0.12276571790377298,-0.21984642545382183,-0.2173333744208018,-0.23439162770907085,-0.21273746887842815,-0.13831096688906352,-0.08482712308565775,-0.08432537118593851,-0.012407360474268589]"
2026-06-02T14:49:39.340,41.444,480,0,32,0.046395,50.223,8.370,57.265,9.368,1,ok,u16_id_range_primary,136,"[-0.03035853256781896,-0.07892764558394749,-0.11357688357432683,-0.002936827143033345,-0.1284862404068311,-0.20934901585181553,0.3596136475602786,0.47196706185738246,-0.21533308376868565,-0.134053269525369,0.18467970738808315,-0.20256731857856114,0.08419932971398036,0.2895798588792483,-0.2744507883985837]","[0.19632033507029215,0.002537886301676423,-0.09901722272237143,-0.10240437587102255,-0.12360318501790366,-0.10533763964970908,-0.03463443120320639,0.015472690264383943,0.014564077059427888,0.08357624212900797,-0.0029189189275105887,-0.036399324735005706,-0.014800031979878753,0.052030245463053376,0.15461365381876627]"
2026-06-02T14:49:40.779,42.883,496,0,32,0.056129,50.223,13.393,55.856,10.173,1,ok,u16_id_range_primary,136,"[0.5865242650111516,0.4684941341479619,-0.09510986308256786,-0.5620152185360591,-0.19545770982901256,0.15028664668401082,-0.12884656886259716,0.2401209642489751,0.3110074867804845,-0.3979599306980769,-0.4033569524685542,0.2270982136329015,0.3185278942187627,-0.5185502598683039,-0.0007631013790766403]","[-0.013217433293660485,-0.05091021855672201,-0.09544132550557455,-0.1653697927792867,-0.14098428090413412,-0.2478433092435201,-0.28145395119984945,-0.24457882245381674,-0.15428601106007894,-0.024679764111836755,0.08181609312693278,0.2939444939295451,0.405126945177714,0.34026075998942057,0.29761661688486735]"
2026-06-02T14:49:42.413,44.517,512,0,32,0.049123,51.897,6.696,55.065,9.478,1,ok,u16_id_range_primary,136,"[0.16012540956338248,-0.10768101612726848,0.2821180572112401,0.33840284248193103,-0.38666656116644543,-0.3786472628513972,0.26113376518090564,0.3442739595969518,-0.501840258638064,0.03753304978211721,0.8711487998565038,-0.10629322628180186,-0.8025127897659937,-0.0697318563858668,0.05863708754380544]","[-0.438652503490448,-0.47287829518318175,-0.4352265179157257,-0.3443052351474762,-0.21382279992103576,-0.10554428696632386,0.11019496321678161,0.22176007628440858,0.15728430151939393,0.11644558310508728,0.09806637167930603,0.10513917803764343,0.22377215027809144,0.45402358174324037,0.5237434327602386]"
2026-06-02T14:49:43.833,45.937,528,0,32,0.062131,68.638,11.719,57.779,9.926,1,ok,u16_id_range_primary,136,"[-0.2766936759154002,0.3306088705857595,0.3870659132798513,-0.5020001868406931,-0.02781215707461039,0.8020489474137624,-0.11618313590685526,-0.7770740727583567,-0.03952238361040751,0.08705389102300008,-0.28697941104571023,0.5252408047517141,0.9804695506890615,-0.07426700393358866,-1.0119559506575266]","[-0.20026527841885886,-0.012305845816930144,0.07842696706453958,-0.00014125307401022247,-0.05317162473996481,-0.07982521255811056,-0.08004777630170187,0.03358683983484903,0.2607874969641367,0.32865489522616065,0.2785242895285288,0.1212450365225474,-0.03726541002591452,-0.18807755907376608,-0.45012556513150537]"
2026-06-02T14:49:45.257,47.361,544,0,32,0.090092,56.919,11.719,57.607,10.284,1,ok,u16_id_range_primary,136,"[0.8147117455800374,-0.09235698382059733,-0.7589054743448893,-0.020136181513468424,0.10762253006299337,-0.2743487993876139,0.5354964097340902,0.9943220575650533,-0.050150219599405924,-0.9890634457270304,-0.5813719073931376,0.553699787457784,0.637244995435079,-0.42805076042811074,-0.4487137536207835]","[0.1841039737065633,0.18150163491566976,0.2923052986462911,0.5175414164861043,0.5835973103841146,0.5346222003300984,0.376786478360494,0.21904111703236898,0.06922627290089925,-0.1912932316462199,-0.4611222664515177,-0.5711709181467692,-0.5556440869967143,-0.604457966486613,-0.5750372330347697]"
2026-06-02T14:49:46.704,48.808,560,0,32,0.095766,61.942,10.045,58.474,10.236,1,ok,u16_id_range_primary,136,"[-0.28742748697598774,0.5218608955542247,0.9800689200560252,-0.06478655536969502,-0.9979399462540944,-0.5895181914170583,0.5356898287932078,0.6224633435408274,-0.4337565024693807,-0.4605394621690114,0.769386766354243,0.5121864060560862,-0.6304730196793874,-0.6143435855706533,0.1371285895506541]","[0.6673313657442729,0.5092147866884867,0.3513740579287211,0.200964359442393,-0.05822643836339314,-0.32787785132726033,-0.438315482934316,-0.42340895732243855,-0.471775742371877,-0.4423605521519979,-0.3025665005048116,-0.07997688849767048,0.15606847206751506,0.2919863740603129,0.3675689975420634]"
2026-06-02T14:49:48.124,50.228,576,0,32,0.164153,63.616,10.045,59.503,10.198,1,ok,u16_id_range_primary,136,"[0.18134224812189736,0.23239924410978952,-0.03726084132989248,-0.6968839873870214,-0.5373683085044225,0.7515185366074244,0.6853213200966517,-0.4305257906516393,-0.6062644233306249,0.007852930823961893,0.41444625357786813,0.22992580036322274,-0.7080867995818456,-0.5285401453574499,1.0421239624420802]","[-0.2553236564000448,-0.4430403788884481,-0.4892621119817098,-0.571060307820638,-0.5536407311757405,-0.40577448209126793,-0.16235757668813072,0.10158681074778236,0.2704577366511027,0.3784654060999552,0.52271675268809,0.6352958599726359,0.4753868500391642,0.27201008001963295,0.22453974882761635]"
2026-06-02T14:49:49.544,51.648,592,0,32,0.128187,51.897,11.719,57.981,10.502,1,ok,u16_id_range_primary,136,"[0.6455534756183624,0.479570335149765,-0.5566512286663056,-0.5755744516849518,0.09537310004234315,0.4857898414134979,0.27921161651611326,-0.697871857881546,-0.5793070137500763,0.9635621964931488,0.6164379775524139,-1.1411719858646392,-0.8317563474178314,0.4244546353816986,0.3923797070980072]","[-0.5952386736869812,-0.3638079047203064,-0.12359856367111206,0.01700259447097778,0.09565974473953247,0.20949698686599733,0.29671372175216676,0.11874772310256958,-0.09881924390792847,-0.15535567998886107,-0.10560129880905152,-0.005748736858367923,0.17539496421813966,0.27330840826034547,0.26184595823287965]"
2026-06-02T14:49:50.981,53.085,608,0,32,0.081530,58.593,11.719,58.104,10.745,1,ok,u16_id_range_primary,136,"[0.5169468243916829,0.26539716323216755,-0.7043496648470561,-0.5541894714037577,1.0167805870374045,0.6922000964482625,-1.0602613965670267,-0.7686158696810405,0.46775368054707844,0.42476791342099507,0.2245323081811269,0.4233163317044576,-0.16451027790705364,-0.6801108400026957,-0.09965738455454508]","[0.1960799753665924,0.2697740852832794,0.0818250834941864,-0.14335744976997375,-0.20601051449775695,-0.16101651787757873,-0.06598287224769592,0.11001536846160889,0.2029053032398224,0.18623626828193665,0.12056613564491273,0.05317164063453675,-0.10350345969200134,-0.21163963675498962,-0.3290634095668793]"
2026-06-02T14:49:52.399,54.503,624,0,32,0.086519,60.268,16.741,58.537,11.945,1,ok,u16_id_range_primary,136,"[0.6993248234192531,-1.052587412794431,-0.7631508340438207,0.4752529035011927,0.4354251096645991,0.23119459251562754,0.42722008327643074,-0.15783252616723378,-0.6731999744971593,-0.09167947669823964,0.09825695256392161,0.06461540559927623,0.23627022604147593,0.1421223948399226,-0.07123226722081502]","[0.015301231543223064,0.11088610092798869,0.2866634468237559,0.37957111398379006,0.36283082167307534,0.29714608589808145,0.2301090995470683,0.07327294747034709,-0.03502249320348104,-0.15282046397527058,-0.2172236402829488,-0.2809945305188497,-0.2865392525990804,-0.35172545512517295,-0.43145501216252646]"
2026-06-02T14:49:53.817,55.921,640,0,32,0.068755,60.268,10.045,58.883,11.565,1,ok,u16_id_range_primary,136,"[0.27185474932193754,0.4579417914152145,-0.1181633859872818,-0.6311962991952896,-0.04674459397792816,0.14977850615978242,0.2785524636507034,0.18192002773284913,-0.4360810905694962,0.10794200599193574,1.043822428584099,0.29729809463024137,-0.660796383023262,-0.6078065425157547,-0.28832177221775057]","[0.3745840643843015,0.3071200703581174,0.14833723058303197,0.0384172057112058,-0.08158148775498072,-0.12416101942459742,0.007484183212121326,0.09098540296157201,0.016321763892968494,-0.13697852144638697,-0.25720120916763944,-0.312648310760657,-0.18481175551811854,-0.03616078893343608,0.1502931719024976]"
