system_time_iso,elapsed_s,frame_number,target_id,range_bin,breathing_deviation,heart_rate_raw_bpm,breathing_rate_raw_bpm,heart_rate_filtered_bpm,breathing_rate_filtered_bpm,filter_valid,filter_reason,parser_variant,tlv_length,heart_circular_buffer_json,breath_circular_buffer_json
2026-06-02T14:24:07.259,15.674,192,0,18,0.049201,73.660,6.696,51.897,15.067,1,ok,u16_id_range_primary,136,"[-0.5776832103729248,0.0011434555053710938,0.3833749294281006,0.5812585353851318,-0.020362436771392822,-0.47229498624801636,-0.5149205923080444,0.08066439628601074,0.5276166200637817,0.1462719440460205,-0.27395308017730713,-0.24974864721298218,0.2825707197189331,0.35032525658607483,-0.19541707634925842]","[-0.2060338258743286,-0.22212064266204834,-0.1885925531387329,-0.18837332725524902,-0.12819623947143555,-0.06973075866699219,-0.07738161087036133,-0.01922154426574707,0.0383298397064209,0.17751407623291016,0.2230224609375,0.22304201126098633,0.21255278587341309,0.24172604084014893,0.2878761887550354]"
2026-06-02T14:24:08.674,17.089,208,0,14,0.058129,51.897,21.763,51.897,15.067,0,br_jump_6.70_to_21.76,u16_id_range_primary,136,"[-0.4720619022846222,-0.5142006874084473,0.08040928840637207,0.5275607705116272,0.14871668815612793,-0.2727077603340149,-0.2559815049171448,0.28119367361068726,0.3560764491558075,-0.19420909881591797,-0.4385254681110382,-0.15215134620666504,0.4203346073627472,0.33811891078948975,-0.4159112274646759]","[-0.0699613094329834,-0.07759237289428711,-0.01930093765258789,0.037432193756103516,0.17796897888183594,0.22386670112609863,0.22395026683807373,0.21359050273895264,0.24231046438217163,0.2878783941268921,0.27234140038490295,0.2517545223236084,0.31637823581695557,0.3766467571258545,0.3556995391845703]"
2026-06-02T14:24:10.108,18.523,224,0,18,0.062738,71.986,21.763,51.897,15.067,0,br_jump_6.70_to_21.76,u16_id_range_primary,136,"[-0.26620838046073914,-0.2642773985862732,0.27503710985183716,0.3646497130393982,-0.18732652068138123,-0.43937572836875916,-0.15597891807556152,0.41721534729003906,0.3328218162059784,-0.4120464026927948,-0.2574901580810547,0.5251912474632263,0.19453948736190796,-0.6561179161071777,-0.2732076048851013]","[0.22489166259765625,0.22568142414093018,0.21540319919586182,0.2428959608078003,0.2878170609474182,0.27088600397109985,0.2512826919555664,0.3151089549064636,0.37647533416748047,0.35677599906921387,0.32926011085510254,0.34932565689086914,0.3230631351470947,0.1626427173614502,-0.08162355422973633]"
2026-06-02T14:24:11.529,19.943,240,0,18,0.071912,63.616,20.089,51.897,15.067,0,br_jump_6.70_to_20.09,u16_id_range_primary,136,"[-0.43740999698638916,-0.15313348174095154,0.41973647475242615,0.338814377784729,-0.4152236878871918,-0.2626416087150574,0.5279441475868225,0.1915265917778015,-0.6605929136276245,-0.26801735162734985,0.7010835409164429,0.5309551954269409,-0.4676336646080017,-0.6909393668174744,0.06511753797531128]","[0.27238136529922485,0.25200510025024414,0.3165748119354248,0.37695300579071045,0.35595905780792236,0.32839202880859375,0.3484625816345215,0.32224440574645996,0.16221213340759277,-0.08163595199584961,-0.289628267288208,-0.3739950656890869,-0.39882779121398926,-0.3538423776626587,-0.16537320613861084]"
2026-06-02T14:24:12.952,21.367,256,0,18,0.069927,63.616,20.089,51.897,15.067,0,br_jump_6.70_to_20.09,u16_id_range_primary,136,"[-0.2697743773460388,0.5305287837982178,0.1900133490562439,-0.6669357419013977,-0.2632485628128052,0.7078955769538879,0.5278595685958862,-0.470666766166687,-0.6839550733566284,0.06494247913360596,0.351066529750824,-0.26408228278160095,0.26517507433891296,0.8052313327789307,-0.2857741117477417]","[0.327317476272583,0.34753918647766113,0.3210470676422119,0.16150236129760742,-0.08174800872802734,-0.2887418270111084,-0.37441134452819824,-0.39933061599731445,-0.3541644811630249,-0.16519701480865479,-0.040961384773254395,-0.05897951126098633,-0.015262484550476074,-0.05371987819671631,-0.08778244256973267]"
2026-06-02T14:24:14.368,22.783,272,0,45,0.052762,71.986,10.045,58.593,15.067,1,ok,u16_id_range_primary,136,"[0.7085751295089722,0.5279786586761475,-0.471576452255249,-0.6835861206054688,0.0670124888420105,0.35029134154319763,-0.26596003770828247,0.26492536067962646,0.8051613569259644,-0.28453731536865234,-0.7964257001876831,0.004269719123840332,0.2769743800163269,-0.270815372467041,-0.003037095069885254]","[-0.28847599029541016,-0.3741447925567627,-0.3993265628814697,-0.3543882369995117,-0.1653587818145752,-0.04121053218841553,-0.05892908573150635,-0.01531970500946045,-0.05402183532714844,-0.08817601203918457,-0.1419275403022766,-0.11768847703933716,-0.08564934134483337,-0.09950518608093262,-0.14023993909358978]"
2026-06-02T14:24:15.795,24.210,288,0,45,0.052508,71.986,6.696,61.942,10.045,1,ok,u16_id_range_primary,136,"[0.3510042726993561,-0.2706969976425171,0.26212775707244873,0.8050827980041504,-0.28139734268188477,-0.7916762828826904,0.004164516925811768,0.27034449577331543,-0.2735368311405182,0.0009256601333618164,0.5562080144882202,0.23184335231781006,-0.19690284132957458,-0.297981858253479,-0.26435592770576477]","[-0.041895508766174316,-0.05887722969055176,-0.015774250030517578,-0.05465662479400635,-0.08939605951309204,-0.1424587368965149,-0.11734545230865479,-0.08461403846740723,-0.09802365303039551,-0.13861507177352905,-0.21417373418807983,-0.26403355598449707,-0.2790193557739258,-0.26435554027557373,-0.22922062873840332]"
2026-06-02T14:24:17.212,25.627,304,0,10,0.056694,53.571,20.089,61.942,10.045,0,br_jump_6.70_to_20.09,u16_id_range_primary,136,"[-0.7746323943138123,-0.0007669627666473389,0.2455127239227295,-0.2764015197753906,0.019603252410888672,0.5659211277961731,0.22569531202316284,-0.21288949251174927,-0.29646027088165283,-0.24820218980312347,-0.06516346335411072,0.15181109309196472,0.1623917669057846,0.3100745677947998,0.21247375011444092]","[-0.1424112319946289,-0.11492609977722168,-0.08183073997497559,-0.09555959701538086,-0.13645949959754944,-0.20963265001773834,-0.25953149795532227,-0.2762994170188904,-0.2637369632720947,-0.23038065433502197,-0.1863325834274292,-0.19069814682006836,-0.23195719718933105,-0.17866086959838867,-0.0905313491821289]"
2026-06-02T14:24:18.627,27.042,320,0,29,0.053036,53.571,20.089,61.942,10.045,0,br_jump_6.70_to_20.09,u16_id_range_primary,136,"[0.5639074444770813,0.22544234991073608,-0.21398085355758667,-0.29623353481292725,-0.2455175518989563,-0.06373876333236694,0.15110740065574646,0.16151387989521027,0.30766940116882324,0.2108590006828308,-0.3788849711418152,-0.5669977068901062,0.0035524368286132812,0.4581044316291809,0.22498273849487305]","[-0.21146564185619354,-0.26074886322021484,-0.2769697308540344,-0.2640111446380615,-0.230454683303833,-0.18630242347717285,-0.19022417068481445,-0.2309103012084961,-0.17743802070617676,-0.08949708938598633,0.030440568923950195,0.11691617965698242,0.1773362159729004,0.21221923828125,0.20952630043029785]"
2026-06-02T14:24:20.244,28.659,336,0,11,0.097032,55.245,6.696,61.942,10.045,1,ok,u16_id_range_primary,136,"[-0.08295172452926636,0.15892276167869568,0.1671322137117386,0.2382490187883377,0.1299019753932953,0.14551913738250732,-0.373665988445282,-0.7587705254554749,-0.012656450271606445,0.6327435374259949,0.3304699957370758,-0.06106257438659668,0.044474631547927856,0.15872639417648315,-0.17667731642723083]","[-0.22450625896453857,-0.22899460792541504,-0.27242374420166016,-0.3781564235687256,-0.41512489318847656,-0.30268096923828125,-0.14859819412231445,0.01828622817993164,0.16321849822998047,0.2596592903137207,0.23421144485473633,0.12359189987182617,-0.06357765197753906,-0.06914997100830078,0.019528865814208984]"
2026-06-02T14:24:21.660,30.075,352,0,15,0.064191,77.009,6.696,71.986,6.696,1,ok,u16_id_range_primary,136,"[0.12934470176696777,-0.354564368724823,-0.7348635196685791,-0.02891361713409424,0.5945087671279907,0.3241744935512543,-0.004517972469329834,0.09125438332557678,0.10326319932937622,-0.2287311851978302,-0.7055246829986572,-0.388772189617157,0.2329866886138916,1.0130006074905396,0.5065575838088989]","[-0.2710123062133789,-0.12132453918457031,0.0448155403137207,0.19055843353271484,0.28328371047973633,0.24318957328796387,0.13179492950439453,-0.055181026458740234,-0.06210803985595703,0.03070998191833496,0.24438786506652832,0.3432199954986572,0.46182680130004883,0.5324797630310059,0.5654187202453613]"
2026-06-02T14:24:23.102,31.517,368,0,15,0.050344,53.571,6.696,71.986,6.696,1,ok,u16_id_range_primary,136,"[-0.11714346706867218,-0.08183194696903229,0.11312687397003174,0.18653365969657898,-0.035132765769958496,-0.5759037733078003,-0.4224911332130432,0.1364504098892212,0.9330968856811523,0.451534628868103,-0.547995924949646,-0.43111610412597656,0.18970440328121185,0.024401791393756866,-0.3460509479045868]","[0.1142423152923584,-0.048476338386535645,-0.26099634170532227,-0.27210259437561035,-0.16680192947387695,0.07066202163696289,0.19777917861938477,0.3452889919281006,0.44223475456237793,0.4977529048919678,0.41197460889816284,0.2778346836566925,0.17079997062683105,0.07750087976455688,-0.025014102458953857]"
2026-06-02T14:24:24.534,32.949,384,0,15,0.047164,78.683,6.696,71.986,6.696,1,ok,u16_id_range_primary,136,"[-0.5726768970489502,-0.42347389459609985,0.13330471515655518,0.9370834827423096,0.45574951171875,-0.5478726029396057,-0.4347165822982788,0.18727248907089233,0.02538449317216873,-0.3444043695926666,-0.07000863552093506,0.3610285222530365,0.4698418974876404,0.0017090439796447754,-0.6342836618423462]","[0.052019357681274414,0.17961645126342773,0.327770471572876,0.42498600482940674,0.48175549507141113,0.39708757400512695,0.26427552103996277,0.15820714831352234,0.06573611497879028,-0.03564739227294922,-0.16806578636169434,-0.26307377219200134,-0.22515204548835754,-0.18493983149528503,-0.1326696276664734]"
2026-06-02T14:24:25.953,34.368,400,0,15,0.063916,51.897,13.393,71.986,6.696,1,ok,u16_id_range_primary,136,"[-0.5493320822715759,-0.4778904914855957,0.14040091633796692,-0.002137996256351471,-0.3571486473083496,-0.05798900127410889,0.4046299159526825,0.5024409294128418,-0.0017567276954650879,-0.6529757976531982,-0.11467781662940979,0.2848740220069885,-0.22799724340438843,0.006099015474319458,0.623441755771637]","[0.4646915793418884,0.31355994939804077,0.19603919982910156,0.09553563594818115,-0.013872146606445312,-0.15287506580352783,-0.25320953130722046,-0.22083258628845215,-0.18407148122787476,-0.1374140977859497,0.04001545161008835,0.11174868792295456,0.13289713859558105,0.12447980046272278,0.14861351251602173]"
2026-06-02T14:24:27.379,35.793,416,0,15,0.046446,71.986,6.696,71.986,6.696,1,ok,u16_id_range_primary,136,"[0.5999774932861328,0.8160305619239807,0.164803147315979,-0.26803529262542725,-0.3664696216583252,-0.2190447449684143,0.15174025297164917,0.7932758927345276,0.2039281129837036,-1.129410982131958,-0.5064716339111328,0.552769124507904,0.43485045433044434,0.4161610007286072,0.07673746347427368]","[-0.3688856363296509,-0.31251537799835205,-0.16077136993408203,0.02413797378540039,0.15266633033752441,0.07002317905426025,-0.060006141662597656,-0.04300427436828613,-0.020437240600585938,0.012893199920654297,0.053144216537475586,-0.03980875015258789,-0.08616924285888672,-0.10306930541992188,0.009648561477661133]"
2026-06-02T14:24:28.792,37.207,432,0,15,0.064825,78.683,16.741,71.986,6.696,0,br_jump_6.70_to_16.74,u16_id_range_primary,136,"[-0.22364580631256104,0.16301164031028748,0.8061010241508484,0.2037060260772705,-1.1435683965682983,-0.509942889213562,0.5722770094871521,0.432785302400589,0.5655725598335266,-0.06866788864135742,-1.0987932682037354,-0.28423261642456055,0.6649888157844543,0.20014846324920654,0.15724436938762665]","[0.07867288589477539,-0.05165505409240723,-0.03382587432861328,-0.010404109954833984,0.02053976058959961,0.05956733226776123,-0.03164470195770264,-0.05540037155151367,0.12228560447692871,0.25180327892303467,0.3964207172393799,0.49292463064193726,0.47518038749694824,0.36271727085113525,0.28358209133148193]"
2026-06-02T14:24:30.209,38.624,448,0,15,0.063639,53.571,6.696,55.245,6.696,1,ok,u16_id_range_primary,136,"[-0.5108108520507812,0.576798677444458,0.43189874291419983,0.5590317249298096,-0.06729662418365479,-1.0977671146392822,-0.286679744720459,0.6741297841072083,0.2007324993610382,0.1444743126630783,0.24827781319618225,-0.38381361961364746,-0.5765223503112793,0.09787315130233765,0.4052182137966156]","[0.060062289237976074,-0.029957294464111328,-0.0534515380859375,0.12425994873046875,0.2550891637802124,0.3975403308868408,0.4932757616043091,0.4760743975639343,0.3628782033920288,0.28289663791656494,0.1968001127243042,0.11818826198577881,0.045114994049072266,0.021038532257080078,0.0187835693359375]"
2026-06-02T14:24:31.636,40.051,464,0,15,0.087504,68.638,6.696,68.638,6.696,1,ok,u16_id_range_primary,136,"[-0.5828150510787964,0.442499041557312,0.5487773418426514,-0.1410677433013916,-0.3902433514595032,-0.2301044762134552,0.18869048357009888,0.31204819679260254,0.09108170866966248,-0.08796420693397522,-0.27143093943595886,-0.19543668627738953,0.1854034662246704,0.27439725399017334,0.032345473766326904]","[0.5997776389122009,0.5883162021636963,0.5574507713317871,0.5308704376220703,0.4404451847076416,0.28453779220581055,0.10898351669311523,-0.06211137771606445,-0.1711444854736328,-0.2323770523071289,-0.2872164249420166,-0.33182311058044434,-0.37238001823425293,-0.42264819145202637,-0.3723437786102295]"
2026-06-02T14:24:33.054,41.469,480,0,15,0.150393,53.571,10.045,53.571,6.696,1,ok,u16_id_range_primary,136,"[-0.2603616714477539,0.332444965839386,0.5695676207542419,-0.31209489703178406,-0.8379944562911987,0.2531828284263611,1.0086262226104736,0.23417973518371582,-0.5697928071022034,-0.466913640499115,-0.04613310098648071,-0.13171741366386414,-0.054804205894470215,0.35065457224845886,0.8602750301361084]","[0.1896204948425293,0.18890714645385742,0.32085514068603516,0.3682103157043457,0.2750816345214844,0.0709981918334961,-0.1738290786743164,-0.42113161087036133,-0.645716667175293,-0.7198581695556641,-0.7244396209716797,-0.6670414209365845,-0.7312461137771606,-0.8217543363571167,-0.7572586536407471]"
2026-06-02T14:24:34.467,42.882,496,0,15,0.128902,53.571,8.370,53.571,6.696,1,ok,u16_id_range_primary,136,"[0.4439701735973358,0.5476323962211609,-0.43185168504714966,-1.1072301864624023,-0.18883347511291504,1.1394317150115967,0.75327467918396,-0.16062700748443604,-0.310890257358551,-0.41162291169166565,-0.6324650645256042,0.18522411584854126,0.6641091704368591,-0.04000335931777954,0.06418870389461517]","[-1.0125041007995605,-0.9879355430603027,-0.7894741296768188,-0.6046128273010254,-0.3895866870880127,-0.2242112159729004,-0.12201976776123047,-0.006348133087158203,0.11149740219116211,0.17937278747558594,0.16471314430236816,0.19075703620910645,0.13663077354431152,0.01168370246887207,-0.0028951168060302734]"
2026-06-02T14:24:36.099,44.514,512,0,15,0.125143,53.571,8.370,53.571,8.370,1,ok,u16_id_range_primary,136,"[1.1452064514160156,0.7532574534416199,-0.16132140159606934,-0.31364625692367554,-0.41326186060905457,-0.6293589472770691,0.18632155656814575,0.6573243737220764,-0.03565387427806854,0.07440447807312012,0.3678555190563202,-0.4336030185222626,-0.34273403882980347,-0.10133710503578186,-0.22067409753799438]","[-0.22246170043945312,-0.12001705169677734,-0.0047168731689453125,0.11275339126586914,0.18095064163208008,0.16712117195129395,0.19255399703979492,0.1367626190185547,0.011814355850219727,-0.0027031898498535156,-0.049855709075927734,0.03227090835571289,0.21988821029663086,0.29630184173583984,0.31185197830200195]"
2026-06-02T14:24:37.514,45.929,528,0,15,0.133056,61.942,8.370,53.571,8.370,1,ok,u16_id_range_primary,136,"[-0.6403346061706543,0.1848772168159485,0.6510816812515259,-0.021196678280830383,0.09472702443599701,0.35154345631599426,-0.4533693194389343,-0.3309822976589203,-0.09387019276618958,-0.1341070532798767,0.44562357664108276,0.15331363677978516,0.09870107471942902,0.36464396119117737,-0.3076455593109131]","[0.19329285621643066,0.21604084968566895,0.15610933303833008,0.029593467712402344,0.012777090072631836,-0.038236379623413086,0.041872262954711914,0.22769856452941895,0.30601954460144043,0.47922492027282715,0.48468315601348877,0.35818547010421753,0.2256978452205658,0.09876552224159241,0.01398732140660286]"
2026-06-02T14:24:38.942,47.357,544,0,15,0.048941,68.638,8.370,53.571,8.370,1,ok,u16_id_range_primary,136,"[0.3135698437690735,-0.4598696529865265,-0.2869647145271301,-0.05000138282775879,-0.12338173389434814,0.4315825402736664,0.1600685715675354,0.08490200340747833,0.3029792308807373,-0.28577762842178345,-0.44223856925964355,-0.21814793348312378,-0.4337557554244995,0.3849058747291565,1.0917410850524902]","[-0.1251218318939209,-0.02873969078063965,0.16804766654968262,0.25743818283081055,0.4329867362976074,0.4400426149368286,0.31902486085891724,0.18907400965690613,0.047385603189468384,-0.02042970061302185,0.12247547507286072,0.22447903454303741,0.2423698604106903,0.23442333936691284,0.21432220935821533]"
2026-06-02T14:24:40.357,48.772,560,0,15,0.059062,53.571,11.719,53.571,8.370,1,ok,u16_id_range_primary,136,"[0.4305785596370697,0.1625799685716629,0.0860147774219513,0.3001874089241028,-0.28658628463745117,-0.44117534160614014,-0.21734490990638733,-0.4342106580734253,0.38516730070114136,1.0926058292388916,0.368121862411499,-0.6348477602005005,-0.8913544416427612,-0.06428194046020508,0.49631738662719727]","[0.4408074617385864,0.31978780031204224,0.18969210982322693,0.04815724492073059,-0.01971304416656494,0.12322402000427246,0.22506119310855865,0.24256151914596558,0.2343583106994629,0.2140789031982422,0.2993875741958618,0.34533703327178955,0.3657987117767334,0.4566047191619873,0.5294270515441895]"
2026-06-02T14:24:41.772,50.187,576,0,19,0.109764,56.919,11.719,53.571,8.370,1,ok,u16_id_range_primary,136,"[-0.4950456917285919,-0.15473026037216187,-0.36358022689819336,0.3268206715583801,1.0291681289672852,0.39407432079315186,-0.6001149415969849,-0.8997681736946106,-0.06695312261581421,0.5097721815109253,0.079495869576931,-0.1660209447145462,-0.12118703126907349,0.6220250129699707,0.6036686301231384]","[0.15009146928787231,0.24848079681396484,0.26619553565979004,0.2586098313331604,0.2387111783027649,0.3260159492492676,0.3723280429840088,0.3912961483001709,0.4802265167236328,0.5506782531738281,0.6658391952514648,0.5319361686706543,0.24728107452392578,-0.023783206939697266,-0.2668571472167969]"
2026-06-02T14:24:43.191,51.606,592,0,19,0.087023,50.223,11.719,53.571,8.370,1,ok,u16_id_range_primary,136,"[0.39143848419189453,-0.6034455299377441,-0.8992777466773987,-0.06726431846618652,0.5085718631744385,0.08045083284378052,-0.16417662799358368,-0.1212058961391449,0.6215319633483887,0.6040115356445312,-0.6295040249824524,-0.7584282159805298,-0.16132616996765137,-0.2889612317085266,0.6780041456222534]","[0.3271934986114502,0.37313807010650635,0.3918876647949219,0.4806082248687744,0.5509371757507324,0.6659626960754395,0.5319685935974121,0.2470231056213379,-0.024104595184326172,-0.26720571517944336,-0.427004337310791,-0.37248897552490234,-0.4096217155456543,-0.5011053085327148,-0.5373990535736084]"
2026-06-02T14:24:44.620,53.035,608,0,19,0.115939,55.245,11.719,55.245,11.719,1,ok,u16_id_range_primary,136,"[0.08557319641113281,-0.15791195631027222,-0.12233331799507141,0.6205767393112183,0.6078312397003174,-0.6314223408699036,-0.7631447911262512,-0.17030739784240723,-0.2850457429885864,0.6944029927253723,1.1990967988967896,-0.11439919471740723,-1.0822967290878296,-0.2951328158378601,0.44900721311569214]","[0.6657519340515137,0.5318317413330078,0.24587583541870117,-0.025487422943115234,-0.2685389518737793,-0.4264378547668457,-0.37098026275634766,-0.4087538719177246,-0.5010428428649902,-0.5378689765930176,-0.50726318359375,-0.4700082540512085,-0.4685376286506653,-0.4171924889087677,-0.30684173107147217]"
2026-06-02T14:24:46.034,54.449,624,0,19,0.136957,55.245,8.370,55.245,11.719,1,ok,u16_id_range_primary,136,"[-0.6463764309883118,-0.704586923122406,-0.09386301040649414,-0.21565181016921997,0.7111087441444397,1.154576063156128,-0.1612633466720581,-1.1090140342712402,-0.3054502606391907,0.46566832065582275,-0.036480680108070374,-0.24616339802742004,0.3819824457168579,0.27820777893066406,-0.11578041315078735]","[-0.4888629913330078,-0.42376089096069336,-0.45209741592407227,-0.5366590023040771,-0.5690908432006836,-0.5366854667663574,-0.4975332021713257,-0.4978201389312744,-0.4448234438896179,-0.33093851804733276,-0.26508235931396484,-0.176055908203125,-0.13403022289276123,-0.12297439575195312,-0.11264359951019287]"
