system_time_iso,elapsed_s,frame_number,target_id,range_bin,breathing_deviation,heart_rate_raw_bpm,breathing_rate_raw_bpm,heart_rate_filtered_bpm,breathing_rate_filtered_bpm,filter_valid,filter_reason,parser_variant,tlv_length,heart_circular_buffer_json,breath_circular_buffer_json
2026-06-02T14:46:29.536,15.713,192,0,35,0.052205,58.593,6.696,59.101,15.943,0,transient_bin_jump_gating,u16_id_range_primary,136,"[-0.022541024784247084,-0.034153738121191664,-0.15699743578831354,-0.11070800671974818,0.2590057467420896,0.36597426881392797,0.07967948069175085,-0.22912839899460474,-0.15261451254288355,0.18378443171580633,0.15200517227252325,0.09940667351086935,0.09709735860427221,-0.46075610170761744,-0.07005391369263331]","[0.13203021883964539,0.13631778955459595,0.09813812375068665,0.03682205080986023,-0.017631739377975464,-0.04652830958366394,-0.02354291081428528,-0.04411366581916809,-0.035014957189559937,-0.06566724181175232,-0.07204827666282654,-0.0018956363201141357,0.07424822449684143,-0.04907926917076111,-0.12203440070152283]"
2026-06-02T14:46:30.980,17.157,208,0,35,0.047389,50.223,6.696,59.101,15.943,0,br_jump_16.74_to_6.70,u16_id_range_primary,136,"[0.32507596015930174,0.03741500377655029,-0.27323355674743655,-0.19678475856781005,0.14577045142650605,0.11246625930070878,0.05415786653757095,0.051665759086608885,-0.5006138920783997,-0.1084660530090332,0.8712565064430237,0.16885993480682374,-0.6885690331459046,-0.2556557893753052,0.256655341386795]","[0.0603437344233195,0.0839829961458842,0.0629340926806132,0.07186543146769206,0.04109530846277873,0.034861258665720624,0.10509746472040812,0.18081264893213908,0.05761115948359172,-0.01500160296758016,-0.08784062465031942,-0.14312774737675985,-0.17137200435002645,-0.17414058049519857,-0.10712153514226277]"
2026-06-02T14:46:32.413,18.590,224,0,35,0.037656,50.223,6.696,59.101,15.943,0,br_jump_16.74_to_6.70,u16_id_range_primary,136,"[0.10007002626856168,0.037044767787059146,0.035768043746550876,-0.5109077128271262,-0.11796385372678439,0.8541573253770669,0.15188938056429227,-0.6980297597746055,-0.2659813197950522,0.24174987946947415,0.03849662144978841,-0.13952076757947604,0.19529251431425412,0.24300425921877225,-0.1650694044927756]","[0.0695765495300293,0.1399372100830078,0.21509926319122313,0.09201149940490723,0.019777464866638186,-0.05339903831481933,-0.10939056873321533,-0.13812263011932374,-0.1414532780647278,-0.07330818176269531,-0.05118785500526428,-0.02071864604949951,0.003571379184722903,0.02786107659339905,0.01974575519561768]"
2026-06-02T14:46:33.859,20.036,240,0,35,0.017462,50.223,6.696,59.101,15.943,0,br_jump_16.74_to_6.70,u16_id_range_primary,136,"[0.8366909228265286,0.13313498124480247,-0.6970311798155308,-0.2666947342455387,0.2291337452828884,0.025956907868385316,-0.15777085199952126,0.1855072133243084,0.25362696275115015,-0.1658547915518284,-0.29859078899025915,0.011041825264692308,0.02755662575364113,-0.08473173752427102,-0.0319751001894474]","[-0.03617323984702428,-0.09236420740683873,-0.12082232584555944,-0.12419594873984655,-0.05174340357383092,-0.027336791654427844,0.0049369181195894896,0.029031574229399365,0.05578742871681849,0.048148586849371594,0.0561756561199824,0.053907326857248944,0.07157378594080607,0.0751326377193133,0.05794200251499812]"
2026-06-02T14:46:35.280,21.457,256,0,35,0.006636,50.223,6.696,50.223,6.696,1,filter_lockout_recovery_reset,u16_id_range_primary,136,"[0.057041232287883756,-0.1341834135353565,0.20914322957396508,0.28658016845583917,-0.1358345218002796,-0.27477518394589423,0.034318857640028,0.05247019305825233,-0.047460324317216876,0.0026892803609371184,0.12398065701127052,0.10795579180121422,0.04136981889605522,-0.10658659711480141,-0.21670918837189673]","[-0.06374623974164327,-0.030662480493386587,-0.007440749307473501,0.01964437613884608,0.011086356143156686,0.020895313719908395,0.016692202786604562,0.03320112476746241,0.03486173997322718,0.015478354195753732,-0.005427960058053335,-0.030086327095826468,-0.012088615198930105,-0.0015448366602261862,-0.0008622591694196066]"
2026-06-02T14:46:36.699,22.876,272,0,35,0.009265,50.223,6.696,50.223,6.696,1,ok,u16_id_range_primary,136,"[-0.25898579036196073,0.003292036304871241,0.03466519067684809,-0.05103415523966154,0.0051985504726568856,0.16431072081128756,0.17499725247422854,0.09423234785596529,-0.0876413015027841,-0.2109248069425424,0.003314045319954554,0.2747375192741553,-0.012359562267859777,-0.18370299314459165,0.0499009462694327]","[0.07860133449236552,0.05998197595278422,0.06790969173113505,0.06303218404452006,0.03854540387789408,0.011500094334284465,-0.01704373558362325,-0.0041805764039357495,0.0025506953398386645,-0.00039681394894917725,0.020892355839411417,0.05287197629610697,0.04183653394381205,-0.08159812887509664,-0.3345029910405477]"
2026-06-02T14:46:38.116,24.293,288,0,35,0.046722,50.223,11.719,50.223,8.504,1,ok,u16_id_range_primary,136,"[0.3925330032904943,0.3624412109454473,-0.027840287486712138,-0.25230139593283335,-0.27351787785689036,-0.06525972584883372,0.09456455608208975,0.3863471438487371,0.3543601324160894,-0.45777168969313303,-0.22829647461573283,0.6029742648204167,-0.2094473550717036,-0.8115388462940852,0.13275334139664968]","[0.22154773473739625,0.17028666734695436,0.16204501390457154,0.152562153339386,0.13620413541793824,0.05985368490219117,-0.08804928064346312,-0.15597002506256102,-0.24860100746154784,-0.41888372898101806,-0.36520599126815795,-0.20673166513442992,0.032389533519744884,0.2179070830345154,0.33064569234848024]"
2026-06-02T14:46:39.536,25.713,304,0,35,0.087184,58.593,11.719,52.656,9.438,1,ok,u16_id_range_primary,136,"[-0.02349243958791097,0.0983393798271815,0.31607754627863566,0.24000598589579264,-0.5365934213002522,-0.3447122116883596,0.4998712698618571,0.33564977447191874,-0.5825116475423177,-0.6452960809071858,0.3075649301211039,0.7958132187525432,0.15171744028727213,-0.38196508487065634,-0.2304686595996221]","[0.07197751601537068,-0.0888622800509135,-0.16656551758448285,-0.26811561981836957,-0.4447725812594096,-0.5569360057512919,-0.5328069726626078,-0.31494436661402386,-0.0762427846590678,0.12895240386327106,0.2831636865933736,0.4256197412808736,0.48429324229558307,0.5361858805020651,0.5190536578496298]"
2026-06-02T14:46:40.949,27.126,320,0,35,0.086759,58.593,11.719,54.165,10.018,1,ok,u16_id_range_primary,136,"[-0.3226056893666585,0.49723483125368756,0.3196824888388316,-0.5889542003472646,-0.6254840393861135,0.34609342614809674,0.8336297372976939,0.18531359235445657,-0.34557293852170307,-0.20898938675721487,-0.20835930605729422,-0.14221667249997458,0.3532267014185588,0.4222545127073924,-0.5152530570824941]","[-0.7564769546190897,-0.728269890944163,-0.5070888559023539,-0.26459808746973673,-0.05507631699244181,0.10538796981175741,0.2511542280515035,0.3135176142056783,0.3695422848065694,0.3568942983945211,0.29747860034306844,0.16527525981267294,0.1764827807744344,0.18795399268468221,0.08782307704289755]"
2026-06-02T14:46:42.393,28.569,336,0,35,0.021009,75.335,11.719,59.102,10.415,1,ok,u16_id_range_primary,136,"[0.8635691394408543,0.5230753411849339,-0.14272916416327158,-0.3233083496491114,-0.2004822055498759,-0.2470864067475001,-0.09318173031012217,0.4935109903415044,0.5117003311713536,-0.6116919527451198,-0.5612072954575221,1.1053807725509008,0.5566678037246068,-1.2750772247711817,-0.5991400490204494]","[0.06484343645473321,0.10977568266292413,0.10769953367610773,0.1351504528274139,0.1277181708564361,0.09256768760581811,-0.018692694852749506,0.03340085384746393,0.08224563089509805,-0.055070156479875246,-0.22605432036022344,-0.18169766130546727,-0.15269989731411138,-0.08519236209491889,-0.033994356418649355]"
2026-06-02T14:46:43.809,29.986,352,0,35,0.112865,55.245,11.719,58.251,10.702,1,ok,u16_id_range_primary,136,"[-0.18263671497503917,-0.2557493517796198,0.16572474737962087,0.4753650059302648,-0.102964914838473,-0.17588581840197245,0.4885793556769689,0.1170808603366216,-0.9855689475933711,-0.36557871798674263,1.0885180761416753,0.743653588493665,-0.5006785462299983,-0.5176565120617549,0.007797889908154807]","[0.1138489802678426,0.05541771252950031,0.06736152966817219,0.07104986508687336,0.011670168240865059,-0.006616179148356133,0.15779071648915607,0.31258910497029624,0.3173347075780233,0.18666106065114338,0.05351048310597736,-0.12814921538035076,-0.2942675987879435,-0.43549198309580484,-0.4827093521753947]"
2026-06-02T14:46:45.226,31.403,368,0,35,0.088616,55.245,6.696,57.611,9.849,1,ok,u16_id_range_primary,136,"[-0.34946895043055215,0.3874263425668081,0.11197748382886251,-0.9454185704390208,-0.34214327136675515,1.0869949122269948,0.6719206829865774,-0.5879516939322154,-0.5844340066115061,-0.04359934131304423,-0.018420342604319254,-0.24178436795870462,0.21788060267766318,0.8728974123795827,-0.23587689201037088]","[0.13280109365781148,0.3119558175404867,0.4789990862210592,0.4874381502469381,0.3722822149594625,0.24242586692174276,0.06750435431798299,-0.09543972412745158,-0.23743181626001994,-0.2838807622591654,-0.30757027069727577,-0.4286947766939799,-0.3877611676851908,-0.23430245320002238,-0.11832561294237773]"
2026-06-02T14:46:46.656,32.833,384,0,35,0.140850,75.335,6.696,61.302,9.192,1,ok,u16_id_range_primary,136,"[0.5849522640307745,0.36284962197144827,-0.2365549514691035,0.019983186324437463,0.13143941660722097,-0.8424661467472712,-0.8127148459355036,0.7413602163394293,1.24004778166612,-0.5041790316502253,-1.6166380951801935,-0.23875907162825266,0.888941436012586,0.5424140979846319,-0.2606758783260981]","[0.06896410981814066,0.08204884926478068,0.07503561774889628,0.20496113697687784,0.36674691836039225,0.3797676722208659,0.18528570334116617,0.0489980141321818,0.07551588217417399,0.06211723486582438,-0.03597055276234945,-0.2039612372716268,-0.39794002374013265,-0.4407454570134481,-0.470823868115743]"
2026-06-02T14:46:48.100,34.277,400,0,35,0.058781,53.571,10.045,59.715,9.367,1,ok,u16_id_range_primary,136,"[0.37228303054968515,0.28608422378698983,-0.2832286765178045,-0.7326983024676641,-0.007155995567639669,0.6561128089825312,0.07022132376829783,-0.38475004931290946,0.09320339957873026,0.29010083178679147,-0.34354702730973563,-0.40750459929307303,0.7561556885639826,0.6542406270901362,-1.0195172836383184]","[0.15674133102099103,0.14316220084826153,0.07073659698168437,-0.04310016830762227,-0.10073309143384297,-0.10717241962750752,-0.09392111500104268,-0.05903070171674092,0.051942894856135055,0.169082115093867,0.11727733413378398,-0.023937155803044632,-0.027684619029362992,-0.0952398677666982,-0.15812333424886066]"
2026-06-02T14:46:49.516,35.693,416,0,35,0.038870,53.571,11.719,58.466,9.845,1,ok,u16_id_range_primary,136,"[-0.06111274262269338,0.35348809907833734,-0.4518544559677442,-0.550968307753404,0.7970596368114153,0.6717440302173296,-0.5595232432087263,-0.47304903318484626,0.31899715612332025,0.34385512421528497,0.29059861252705255,-0.20831127812465033,-0.7335344140728315,-0.204796273012956,0.46740708897511163]","[-0.16187765796979267,0.04780885974566142,0.1371959189573924,0.26291695634524026,0.3789076248804728,0.4778679052988688,0.44791624347368875,0.30414161483446756,-0.028253581126530966,-0.28628900249799094,-0.4059692879517873,-0.41528221567471824,-0.3312763830025991,-0.25682550271352134,-0.1709814925988515]"
2026-06-02T14:46:51.134,37.310,432,0,35,0.034385,61.942,11.719,59.168,10.224,1,ok,u16_id_range_primary,136,"[0.31429794828097024,-0.050528313716252646,-0.008182149132092795,0.33255789081255593,-0.12338801821072896,-0.6702712734540304,0.20896381537119546,0.7949355284372965,-0.12914180358250937,-0.8771236499150594,-0.15393685897191367,0.5857100526491801,0.12826526562372842,-0.3471607526143392,-0.0049976815780003875]","[-0.189900936683019,-0.21798858245213826,-0.18465757568677266,-0.037993492682774854,-0.0019668956597646003,-0.04046946962674458,-0.07562315662701924,-0.03486359318097432,0.011723754803339648,0.015692589680353808,0.06408715049425762,0.12671148578325908,0.19328617850939434,0.18397903243700664,0.18798351089159648]"
2026-06-02T14:46:52.553,38.730,448,0,35,0.022044,55.245,11.719,58.378,10.525,1,ok,u16_id_range_primary,136,"[0.019339033712943394,0.160666694243749,0.45705436666806537,-0.22960076729456583,-0.8988826076189677,-0.11817983786265056,0.7600450118382772,0.2866369088490804,-0.32675183812777203,-0.043216882894436516,0.3078419466813405,-0.12258640925089519,-0.39525500933329266,-0.10990763703982036,0.2527970274289449]","[0.046654473741849264,-0.09445451597372691,-0.1382189134756724,-0.15427802900473275,-0.18549453119436898,-0.1499214063088099,-0.0804464707771937,0.005648504694302878,0.01989914079507192,0.04856372972329458,0.09095049997170766,0.13583255906899772,0.16713060041268668,0.15014089246590934,0.13799346586068473]"
2026-06-02T14:46:53.973,40.149,464,0,35,0.067073,55.245,11.719,57.749,10.765,1,ok,u16_id_range_primary,136,"[-0.34024604707956313,0.2383230820298195,0.1218592345714569,-0.262810643017292,0.10315880626440048,0.570766632258892,0.10996598452329635,-0.35371800810098647,-0.20817431360483168,0.1680885598063469,0.28256573230028154,0.10039645880460739,0.022986431419849393,-0.2179023578763008,-0.33525955229997634]","[-0.20147015651067096,-0.22113563617070514,-0.19463609655698139,-0.21461157997449237,-0.19679148991902667,-0.14738740523656207,-0.07901384433110555,-0.018555422623952225,-0.008379121621449784,0.00402377049128215,0.029750923315684005,0.11720750729242961,0.3058898250261943,0.4108229676882426,0.4142857591311137]"
2026-06-02T14:46:55.389,41.566,480,0,35,0.063800,55.245,11.719,57.247,10.956,1,ok,u16_id_range_primary,136,"[0.1491509343187014,0.5121074731151263,0.2580718214313189,-0.6162586395939191,-0.5919777338703474,0.04990182469288508,0.13423232386509576,0.07118726919094721,-0.07251698871453603,-0.21643305172522864,0.2498451585570971,0.4158751184741656,-0.17795057942469916,-0.10213367988665899,-0.06310125042994817]","[0.2141235053539276,0.22732077836990355,0.18876596093177794,0.08281861543655396,-0.014864099025726316,-0.07826892733573913,-0.053014588356018064,0.09993975162506104,0.1889559805393219,0.19199209213256835,0.12898247241973876,-0.08344717025756836,-0.309247088432312,-0.4026551961898804,-0.3814020872116089]"
2026-06-02T14:46:56.821,42.998,496,0,35,0.051942,61.942,11.719,58.188,11.109,1,ok,u16_id_range_primary,136,"[0.06082511271039645,0.15773392046491305,0.08878936196366946,-0.0675098900993665,-0.22081052934130033,0.23303437555829684,0.3989501031736533,-0.19623648797472318,-0.12660881554087003,-0.06074070607622464,-0.677616294970115,-0.3485254017015298,0.5892512234548728,0.18484099532167117,-0.015376966943343479]","[-0.03787270188331604,-0.014232546091079712,0.13664183020591736,0.22320696711540222,0.2227303683757782,0.15511104464530945,-0.05738666653633118,-0.2854600250720978,-0.3809613287448883,-0.3603438138961792,-0.28972533345222473,-0.06223919987678528,0.15843304991722107,0.23583468794822693,0.356263667345047]"
2026-06-02T14:46:58.253,44.430,512,0,35,0.056418,61.942,15.067,58.939,11.901,1,ok,u16_id_range_primary,136,"[0.26641213297843935,0.43420069813728335,-0.16438109278678895,-0.10417661666870118,-0.03012130260467529,-0.6393021404743194,-0.316079443693161,0.6185648381710053,0.2191840946674347,0.016202056407928468,0.4850919783115387,-0.13793790936470032,-0.6609005391597748,-0.14669108986854554,0.15993433594703674]","[0.12106505235036213,-0.09008881251017253,-0.31785306135813396,-0.4130821506182353,-0.39169934193293254,-0.32106786767641704,-0.09434738556543987,0.12580302556355794,0.20286515553792317,0.3233371098836263,0.32201940019925435,0.27761265834172566,0.1888175328572591,0.09330269893010457,-0.026684014002482097]"
2026-06-02T14:46:59.688,45.865,528,0,35,0.050873,56.919,13.393,58.535,12.200,1,ok,u16_id_range_primary,136,"[-0.6040457601348559,-0.2749567146102587,0.6652498130997022,0.27094567169745765,0.05326258738835653,0.5231217031677564,-0.08949137876431147,-0.617987763384978,-0.10918105791012446,0.20714451720317206,0.035409468909104666,0.3581650738914808,0.18325527360041938,-0.5247625226775805,-0.07612891147534052]","[-0.4132650951544444,-0.18924068013827006,0.031474484999974565,0.10701765020688375,0.2269574542840322,0.22586811979611715,0.18263576825459799,0.09415353735287985,-0.0003539184729258252,-0.11824606458346049,-0.17569260398546854,-0.06990586320559183,0.034649207194646196,0.036379291613896685,0.02756871183713277]"
2026-06-02T14:47:01.121,47.297,544,0,35,0.047461,56.919,18.415,58.212,13.444,1,ok,u16_id_range_primary,136,"[0.5123959382375082,-0.09757534662882487,-0.6293976704279581,-0.13004214564959207,0.1913775404294332,0.02832167347272237,0.34592874844868976,0.17462690671284994,-0.5305553476015726,-0.09054742256800334,0.7280147274335226,0.19916691382726034,-0.3421816925207774,-0.2622587780157725,-0.09727404514948527]","[0.2579469005266825,0.21625717679659526,0.12897699276606242,0.035240493218104046,-0.08122579058011373,-0.13851211269696553,-0.03270966609319051,0.07258643905321757,0.0745319942633311,0.06625875035921733,-0.006275631984074912,-0.07209716041882833,-0.11210487087567647,-0.19053999384244283,-0.21833352049191793]"
2026-06-02T14:47:02.536,48.713,560,0,35,0.041480,60.268,11.719,58.623,13.098,1,ok,u16_id_range_primary,136,"[0.02169235795736313,0.31312916427850723,0.11979759484529495,-0.5912893041968346,-0.17649968713521957,0.6575304046273232,0.1562344804406166,-0.35376518219709396,-0.28669288009405136,-0.16130303591489792,0.10215548425912857,0.13327791541814804,0.03422769904136658,0.09949878603219986,-0.06799379736185074]","[-0.002122634649276728,0.09382415413856507,0.19724929928779603,0.19513333439826966,0.18709469437599183,0.10723960995674134,0.034332519769668585,-0.011547797918319697,-0.09425627589225768,-0.12379246354103088,-0.14038568139076232,-0.15933077931404113,-0.13750483989715576,-0.0893913447856903,-0.05654179453849792]"
2026-06-02T14:47:03.955,50.132,576,0,35,0.044278,60.268,15.067,58.952,13.492,1,ok,u16_id_range_primary,136,"[0.6863622733702263,0.20208025661607584,-0.37335880907873314,-0.3483459285149972,-0.21352901371816793,0.07954151121278603,0.14082280484338602,0.07104576316972573,0.1361558505644401,-0.07295816453794639,-0.24717407735685507,-0.06991916957000892,0.0460989245524009,-0.018434677893916767,-0.018387543658415478]","[0.12499046127001445,0.057060478130976366,0.014783976475397753,-0.06471455295880635,-0.09057307442029316,-0.10664200981458027,-0.12676140864690144,-0.10474831064542134,-0.055068852504094434,-0.021916927893956495,0.02225088874499004,0.05093490878740947,0.0722409466902415,0.09670769969622295,0.13145577708880107]"
2026-06-02T14:47:05.376,51.553,592,0,35,0.034439,60.268,13.393,59.215,13.472,1,ok,u16_id_range_primary,136,"[0.06987534475823243,0.13585291815300782,0.06960652781029542,0.1499699802448352,-0.06696455168227355,-0.2559805660198132,-0.07433877872924011,0.046660885338981946,-0.021864788482586543,-0.02027606392900149,-0.0011457855502764389,-0.0679446308563153,-0.025010742122928302,0.0572292805959781,0.004330970471103986]","[-0.17656681140263875,-0.1955376883347829,-0.1711953302224477,-0.11844021280606588,-0.08309066494305929,-0.03638148506482443,-0.005863191684087124,0.016826866070429478,0.042474863926569614,0.07986616889635721,0.09969937602678934,0.11457431117693583,0.12118494311968485,0.14442097942034404,0.1680278758207957]"
2026-06-02T14:47:06.796,52.973,608,0,35,0.026823,78.683,10.045,63.109,12.787,1,ok,u16_id_range_primary,136,"[-0.21556379199028014,-0.0402404397726059,0.08051388412714004,0.016984327509999276,0.020991959422826768,0.03559782244265079,-0.03796883970499039,0.011830569058656693,0.10379751473665237,0.053457309305667874,-0.18610681891441344,-0.013149145245552062,0.14989070296287538,-0.008555761724710464,0.028520707786083222]","[-0.1293983300526937,-0.10015045007069906,-0.07925461133321127,-0.05567823251088461,-0.018223031361897787,0.0012732903162638344,0.015316144625345866,0.020676867167154948,0.04504443804423014,0.07124902407328287,0.06587578455607096,0.07233001391092936,0.05154080788294474,0.02354718844095866,0.015851096312204997]"
2026-06-02T14:47:08.226,54.403,624,0,35,0.020282,60.268,8.370,62.541,11.903,1,ok,u16_id_range_primary,136,"[0.02786735768119494,-0.047997164105375606,0.0024966313193241756,0.09728374096254508,0.04532152923444907,-0.19762451437612374,-0.021996656929453216,0.14072193714479606,-0.019793669258554778,0.022764024759332337,0.03430487724641959,-0.10545268890758355,-0.0008920305718978246,0.05447203802565734,-0.031475412224729854]","[-0.014910550912221272,-0.0008536299069722489,0.0044415275255839035,0.028913525740305583,0.05513253609339396,0.04974713722864787,0.05674704710642497,0.03544148604075114,0.007667152086893718,-0.0009746869405110672,-0.032717498143514,-0.038732083638509114,-0.04975387652715047,-0.049315722783406575,-0.05083236296971639]"
